Year_Bin,Realization,PC1_norm
1341,1,-0.9243467176736027
1351,1,-1.4667430587018524
1361,1,-3.447182342847715
1371,1,-1.7611208110698415
1381,1,-0.2784462516778998
1391,1,-0.05073399219020128
1401,1,0.9200222159908689
1411,1,-0.47011504752841227
1421,1,-0.6825552708822705
1431,1,-1.2176940283825033
1441,1,-0.754814734906702
1451,1,0.19100766127591517
1461,1,0.9393835754850788
1471,1,1.0256792654309745
1481,1,0.4652978936417432
1491,1,0.918208126469374
1501,1,1.8617684932188197
1511,1,1.0388061810044382
1521,1,1.8961832625821835
1531,1,0.8901029954086679
1541,1,-0.599252128662738
1,2,-0.08800584952922569
11,2,0.04845370967149281
21,2,0.18491326887221132
31,2,-0.04903775823045616
41,2,-0.3024728309825084
51,2,-0.5559079037345607
61,2,-0.4649348642674149
71,2,-0.37396182480026935
81,2,-0.28298878533312366
91,2,-0.711922748239689
101,2,-0.5364594779126884
111,2,-0.3609962075856878
121,2,-0.5559079037345607
131,2,-0.28295316550561106
141,2,-0.009998427276661469
151,2,0.4579036269286735
161,2,-0.14649360630489258
171,2,-0.9635522599475124
181,2,0.10700952323879344
191,2,-0.26928220922502977
201,2,1.8553925128491486
211,2,-0.0730749651250912
221,2,0.5390355952469209
231,2,-0.20110934303898867
241,2,0.6549810533755689
251,2,1.0050918306524677
261,2,-0.3294638511467019
271,2,0.7722863049351898
281,2,-0.058759035936626604
291,2,-0.05225319541250741
301,2,-0.022659127918178125
311,2,1.5936365870611513
321,2,-0.13986271020193108
331,2,0.22593775399953048
341,2,-2.145695771605111
351,2,0.19729974054192598
361,2,-0.36362947135040447
371,2,0.10697669825131945
381,2,0.08093541798621247
391,2,1.7117572189409755
401,2,1.2384726821558538
411,2,-0.32404065254675274
421,2,0.47602298985345937
431,2,-0.7950896311802016
441,2,-0.33442799728621597
451,2,-0.9414027016816632
461,2,0.6617753565488063
471,2,-0.252437759513398
481,2,1.0651132463716948
491,2,0.18710832452705492
501,2,0.9607769449816771
511,2,1.8250059053346406
521,2,2.370325627546145
531,2,0.828852567712968
541,2,1.7069446476270957
551,2,0.4711232456128157
561,2,0.8974257017121269
571,2,1.009064685817423
581,2,-1.2034797389254153
591,2,0.05872523744286067
601,2,-0.9953809462007804
611,2,-0.46329215836140986
621,2,-0.31950727598070805
631,2,-0.570084981220342
641,2,-0.32081663015090184
651,2,0.609653393348751
661,2,0.8163753905343464
671,2,0.1110275918110326
681,2,-0.6552047481800392
691,2,-1.8389387270461819
701,2,-1.9199388372139203
711,2,-1.5053341366648638
721,2,-0.4115359311611298
731,2,-0.6716059358377363
741,2,-0.8452563132074556
751,2,-0.4140012998256814
761,2,0.12926632797881998
771,2,0.7063098161986178
781,2,0.4744505057092563
791,2,-0.1550738540416536
801,2,-0.11780496329151353
811,2,0.3262338407799978
821,2,1.4854641598742928
831,2,1.78148451622802
841,2,0.8834447184710046
851,2,0.9391458554990761
861,2,0.7448116663309284
871,2,0.2165179859208104
881,2,0.08561846263529459
891,2,0.06253538512250383
901,2,-0.6819657888937359
911,2,-1.3956599825393365
921,2,-1.0882661786768781
931,2,-0.3256045484878288
941,2,0.472827080724391
951,2,0.9751204052217467
961,2,1.9353482276207805
971,2,0.8687845310026323
981,2,1.7199277624100566
991,2,0.43328899891412326
1001,2,0.8347934955944379
1011,2,0.2000804032253691
1021,2,-0.16650927483291394
1031,2,0.28727016947019407
1041,2,-0.6019575135337317
1051,2,-0.230479399223689
1061,2,-0.6818509593151202
1071,2,-1.349833039609185
1081,2,-3.3429847695124875
1091,2,-1.703007500821241
1101,2,-1.2986996086331133
1111,2,-0.25915987181347183
1121,2,-1.7377819804425438
1131,2,0.11938049758919847
1141,2,0.7447421632692715
1151,2,1.548637901298463
1161,2,0.19691745401053062
1171,2,1.2001059290797709
1181,2,2.484461450838067
1191,2,-0.48308085847596677
1201,2,-1.6422152624917574
1211,2,-0.8283994098764114
1221,2,-1.835234053128634
1231,2,-1.8438155325954368
1241,2,-0.16782536505463164
1251,2,0.6403928516557742
1261,2,0.4537961277728126
1271,2,-0.13459036944978126
1281,2,-0.5748938067149484
1291,2,-0.6659997051736551
1301,2,-0.20576335675332239
1311,2,-0.4047079674776272
1321,2,-0.7018578138673697
1331,2,-0.8246658784042541
1341,2,0.03750681614240151
1351,2,0.29282755013846234
1361,2,2.421130755576453
1371,2,2.428718238931695
1381,2,1.208554254745593
1391,2,0.48486061791158697
1401,2,0.08814378882505641
1411,2,1.9371652984107404
1421,2,0.9229963861787333
1431,2,0.869289144444833
1441,2,-1.2332734789068422
1451,2,0.003415122809160043
1461,2,-0.13595146462313004
1471,2,0.5510206638384106
1481,2,-0.45229473303576595
1491,2,-1.7308815173811836
1501,2,-1.0347835372543361
1511,2,-1.7308945310366948
1521,2,-1.4203108723851687
1531,2,-1.2488715475032865
1541,2,-0.4720817181008283
1,3,0.0701377701688291
11,3,-0.05573198530844256
21,3,-0.18160174078571423
31,3,0.034193757511002114
41,3,0.26796126213663196
51,3,0.5017287667622619
61,3,0.4178155964440807
71,3,0.3339024261258996
81,3,0.24998925580771847
91,3,0.6456362397433242
101,3,0.4837896160207869
111,3,0.32194299229824963
121,3,0.5017287667622619
131,3,0.24995640022027987
141,3,-0.0018159663217020786
151,3,-0.43340696291513475
161,3,0.12408664474300822
171,3,0.6955947730110189
181,3,0.21901233814555077
191,3,-0.6985216933918439
201,3,-1.7888539384826472
211,3,0.19158039121326745
221,3,-0.5939902061916815
231,3,-0.7883332561683692
241,3,-0.1853814463202505
251,3,-1.0957820383606665
261,3,0.44958299900943943
271,3,-0.4963671521815675
281,3,-0.2251516396790061
291,3,0.31107714533770187
301,3,-0.27661522870133526
311,3,-1.06425099497333
321,3,0.5538426072825248
331,3,-1.1566481535633673
341,3,1.8988799884034284
351,3,1.3498804673600378
361,3,-1.0903070597390727
371,3,-0.12026109317168879
381,3,0.5916886841389927
391,3,0.10789701782611734
401,3,-1.3165951859765406
411,3,-0.039816736853519434
421,3,0.6071501597822181
431,3,-0.133844537414125
441,3,-0.029920762325587463
451,3,-0.9958279759870058
461,3,-1.5692669153313084
471,3,0.7129047824205904
481,3,-1.6816607836115023
491,3,-0.07190869378213391
501,3,-0.3549906776519756
511,3,-2.219060764323712
521,3,-1.9058447284695814
531,3,-1.4384606610019903
541,3,0.0031253506339330374
551,3,1.6740579131318039
561,3,-0.9068265706530573
571,3,0.624903991991287
581,3,0.2614427847636831
591,3,0.3538796930494683
601,3,0.717804051757107
611,3,-1.2039517084245472
621,3,-0.5173283154875543
631,3,-0.3623546436899003
641,3,-0.19700761473860412
651,3,-0.28303597641917055
661,3,0.030129604273948084
671,3,0.46160954997509596
681,3,0.5213043038705194
691,3,0.5112494385314945
701,3,1.2249483610625835
711,3,0.5234248311190274
721,3,0.18492757571469573
731,3,0.4098836302223691
741,3,0.6500979277628844
751,3,1.2870223699187306
761,3,0.5848782713395712
771,3,0.8106336183433807
781,3,0.1958327297583342
791,3,-0.4240497091681762
801,3,0.34554677614306056
811,3,0.7883185345355326
821,3,-0.07133623126056456
831,3,-1.0433902757228446
841,3,-1.141567884488554
851,3,-0.5384681573644319
861,3,-0.7999702289644105
871,3,-0.7906328377125453
881,3,-1.7220291275698365
891,3,-0.5506509107922701
901,3,-1.3124532355346552
911,3,-1.1859981165011322
921,3,-0.10641316805243899
931,3,0.06243843396545171
941,3,0.42584526668525846
951,3,0.31657890791640103
961,3,3.2775269884815437
971,3,0.6195253946591143
981,3,0.8600438273165268
991,3,-0.373780170101314
1001,3,-0.06341208252466272
1011,3,1.0058106252823784
1021,3,0.5345323669429939
1031,3,0.9501591949038372
1041,3,0.395129669484257
1051,3,0.39174610144846356
1061,3,1.4272001460175698
1071,3,0.4661980545047621
1081,3,2.198133215787613
1091,3,1.6123395218490002
1101,3,0.08849765410097035
1111,3,0.9574969764830432
1121,3,-0.5838868177415748
1131,3,-1.691603442236248
1141,3,-0.22175572326362314
1151,3,-0.12689848505417126
1161,3,-0.9424447395206683
1171,3,-2.2134737884576774
1181,3,-2.208820773620432
1191,3,2.4278765121496813
1201,3,1.9376616928976051
1211,3,0.9965315634884521
1221,3,1.415228546201204
1231,3,1.8264654600794912
1241,3,0.6751674979326072
1251,3,0.6710212877695457
1261,3,0.46325159696535073
1271,3,-0.39675575687355397
1281,3,-0.36923902829328303
1291,3,-1.0823457536347438
1301,3,0.3065387105770374
1311,3,0.41977925427314017
1321,3,-1.0036725641252837
1331,3,-0.5675898821832912
1341,3,-1.0699489844959507
1351,3,-1.1497005966059528
1361,3,-2.5202145104105713
1371,3,-2.388663925236516
1381,3,-1.1416278142872207
1391,3,-0.35101960330413023
1401,3,-0.1105114186582743
1411,3,-0.8780614502906895
1421,3,-1.0397153264406944
1431,3,-1.2099014753263537
1441,3,-1.3099397303500335
1451,3,0.12709701699634318
1461,3,0.1668119294334632
1471,3,0.5479468047383474
1481,3,0.3766257282127866
1491,3,1.1829436547901802
1501,3,1.4457063454468126
1511,3,1.745105917458491
1521,3,1.573803706839401
1531,3,1.3659324500219887
1541,3,0.864987355891562
1,4,-0.2950352244630495
11,4,-0.2950352244630495
21,4,-0.2950352244630495
31,4,-0.2950352244630495
41,4,-0.2950352244630495
51,4,-0.2950352244630495
61,4,-0.36588424718119267
71,4,-0.436733269899336
81,4,-0.5075822926174792
91,4,-0.046986802191719246
101,4,-0.15329326887943218
111,4,-0.2595997355671451
121,4,-0.720129360771909
131,4,-0.5961380822467419
141,4,-0.4721468037215749
151,4,-0.8618713163555264
161,4,-0.702444548934455
171,4,-1.3057423944281847
181,4,0.09581392660371474
191,4,-0.39394022900906794
201,4,0.11845910218086697
211,4,-0.34923222591059105
221,4,0.3712166358577553
231,4,-0.8585148433604154
241,4,1.0173339585395316
251,4,-0.3509217583295621
261,4,0.6205158988876073
271,4,1.1732670040853037
281,4,-1.005495619923012
291,4,0.023425448987978784
301,4,-0.6567701389219764
311,4,-1.000738374639022
321,4,0.16637417957807935
331,4,2.586882816067822
341,4,-1.361316921052132
351,4,-0.6350753741330792
361,4,-1.144598313374603
371,4,-0.42668372011612177
381,4,-0.05169813228088484
391,4,-0.9621805671324201
401,4,-0.6803339275456305
411,4,-0.1696270397548452
421,4,1.3288389574887676
431,4,-1.825844937685828
441,4,0.5368581767438467
451,4,0.2219983920172622
461,4,-0.2844286084879301
471,4,-0.5894801774024157
481,4,0.0511956302543651
491,4,0.16906903929064038
501,4,0.36150287353623595
511,4,1.0989994759765191
521,4,2.034526590372819
531,4,1.7654385120611695
541,4,0.42440101947324027
551,4,0.9881528476816197
561,4,0.6697883485761507
571,4,0.04598450686903258
581,4,1.4023523888543246
591,4,1.2242525942079865
601,4,-0.9116235778225679
611,4,-0.5961969342933412
621,4,-1.0131982571380733
631,4,-1.7271964103717365
641,4,-1.1207688229461863
651,4,-0.3644339087580379
661,4,-0.27794261281182003
671,4,-0.09085989904346722
681,4,-0.027321870937352947
691,4,0.22389227259499692
701,4,0.9826956521589953
711,4,2.0144523940121566
721,4,0.998202049133019
731,4,0.6300684908018938
741,4,0.32504164229604204
751,4,0.40335413373011614
761,4,0.1991451684697415
771,4,0.010851174364216785
781,4,-0.06794552879072284
791,4,0.09087271796019558
801,4,0.0759450398799911
811,4,0.6883985582047242
821,4,0.7643774776774831
831,4,-0.9573278265717886
841,4,-1.123236310076882
851,4,-0.17401425671761855
861,4,-0.4738917176818532
871,4,-0.968048339243025
881,4,-1.497072869520139
891,4,-1.2506798832658788
901,4,-0.6762396710750603
911,4,0.5175584849012562
921,4,0.6200908897441605
931,4,-0.844436606621271
941,4,0.3517358274206683
951,4,0.0600425560984837
961,4,3.3090590702645604
971,4,-0.13691640577669337
981,4,-0.2827055797816086
991,4,0.03786561224021366
1001,4,0.1160542620846392
1011,4,0.35841650079402465
1021,4,0.765030975760271
1031,4,-0.031847006205307164
1041,4,0.06993637640963891
1051,4,-0.021719973533133916
1061,4,-0.15753748525672864
1071,4,2.4131959868567954
1081,4,1.9125186016459508
1091,4,1.5115830708124878
1101,4,0.776057820130779
1111,4,0.10598456516416281
1121,4,-0.5840930416546051
1131,4,0.0818903368712439
1141,4,0.48517696583704817
1151,4,0.6987670727777232
1161,4,-0.6146166650813502
1171,4,-0.40411304453564345
1181,4,-1.336631664962698
1191,4,0.7605453657569456
1201,4,1.033786132744785
1211,4,2.077804759839989
1221,4,1.5462796952718505
1231,4,0.38270624371348844
1241,4,1.4768583164428506
1251,4,1.3393130758420706
1261,4,1.1039012305026834
1271,4,0.004210801328417187
1281,4,-0.5502667136051416
1291,4,-1.3830768573630783
1301,4,-0.3295763755336579
1311,4,-0.8510607370812929
1321,4,-0.3811161395734047
1331,4,-0.9453597972355697
1341,4,-1.444380852603226
1351,4,-2.6712711928413815
1361,4,-2.912055789466263
1371,4,-2.7429027168833673
1381,4,-1.473674985948752
1391,4,-0.452008523735641
1401,4,0.8149190092163814
1411,4,-1.0654075437251733
1421,4,-0.9540842761947435
1431,4,-0.9801843325698046
1441,4,-0.5836408484779246
1451,4,-0.4747018472979469
1461,4,0.2595694866623124
1471,4,0.3789018676896672
1481,4,0.6812557191081743
1491,4,-0.06577677239292533
1501,4,1.1687027648708543
1511,4,1.6421581431515613
1521,4,0.9476918223756032
1531,4,1.419898404153236
1541,4,1.8053939416752267
1,5,-0.08958323380165997
11,5,-0.08958323380165997
21,5,-0.08958323380165997
31,5,-0.08958323380165997
41,5,-0.08958323380165997
51,5,-0.08958323380165997
61,5,-0.08958323380165997
71,5,-0.08958323380165997
81,5,-0.08958323380165997
91,5,-0.08958323380165997
101,5,-0.08958323380165997
111,5,-0.08958323380165997
121,5,-0.3152855516980553
131,5,-0.07075244869906129
141,5,0.1737806542999327
151,5,-0.051921663596462636
161,5,-0.1648062104615089
171,5,-0.5402011246151076
181,5,-0.7205788850248287
191,5,-0.5442503166857969
201,5,0.5153093196007338
211,5,-0.32433490061670733
221,5,0.3549763400935223
231,5,-0.14592508232687873
241,5,1.872292153568534
251,5,0.7713104975763126
261,5,0.1057189292641164
271,5,0.5287666420354722
281,5,-1.4321144297570263
291,5,-0.5392864034626915
301,5,0.3767058977175881
311,5,0.8699684115194711
321,5,-0.2027760032655846
331,5,0.2519923440424428
341,5,-0.36219391920876837
351,5,1.3835499240391533
361,5,0.09403504586717788
371,5,-0.14660741792073653
381,5,0.26904508741848465
391,5,0.9724619374479317
401,5,0.5231763550912376
411,5,0.6352010444028061
421,5,1.812089289277022
431,5,-2.4815185891513702
441,5,-1.2355946446320774
451,5,-0.08168125892795476
461,5,0.3569853526621196
471,5,0.34508732370920414
481,5,0.28354346253299867
491,5,0.5654901295331053
501,5,-0.3868810955745987
511,5,-0.3815512891650351
521,5,-1.1730671768025442
531,5,-1.3866509826635374
541,5,-1.105415516125099
551,5,-0.8984130047398502
561,5,-0.5145733474373726
571,5,-1.8908635980582307
581,5,-0.11197248973915931
591,5,0.33198891756876747
601,5,0.04662078163990024
611,5,0.27778626944388723
621,5,0.4008434689723172
631,5,1.021234718580963
641,5,1.7801734017955493
651,5,0.18706697833438168
661,5,0.9729159675230131
671,5,0.20770368813247875
681,5,-0.0547134558307137
691,5,0.8528700912739209
701,5,0.8079766114403725
711,5,2.5849022576623337
721,5,1.3232002063240262
731,5,0.46975744114521917
741,5,0.7209142250942807
751,5,0.35002733114021745
761,5,-0.5712255910419697
771,5,-0.4897956059081434
781,5,-0.5300170393338866
791,5,-0.22607337162753333
801,5,-0.020299096123506607
811,5,1.2249369532676433
821,5,0.7319226846595357
831,5,-0.07493549549172418
841,5,-0.06487545340486643
851,5,0.9133310353695105
861,5,0.6629055025392222
871,5,1.0397478461096838
881,5,1.8182563656039747
891,5,1.5145673911917403
901,5,1.43044834626371
911,5,0.2968224754685592
921,5,-0.41513903782366457
931,5,-0.04830171831582244
941,5,-1.3826122986021308
951,5,-1.7765193969309607
961,5,-1.166362759155258
971,5,-0.4222072194919513
981,5,0.5235098799876596
991,5,-1.8282312593673815
1001,5,-0.4908648079040154
1011,5,0.26784174270477973
1021,5,-0.08318883127117248
1031,5,0.9082854283905983
1041,5,0.6987885030701577
1051,5,0.6348924996583168
1061,5,0.06895570764691974
1071,5,-1.224424045597963
1081,5,-2.790253667160766
1091,5,-2.450612148275416
1101,5,-2.092839538126882
1111,5,-0.8738380338556707
1121,5,0.7002647608971007
1131,5,-0.09580598998557786
1141,5,0.5699750882318452
1151,5,-0.548917163192137
1161,5,-0.35557070187932616
1171,5,0.7150199907796737
1181,5,1.9570483484828984
1191,5,-0.49640515541444735
1201,5,-0.8529713561360156
1211,5,-1.4748876241778204
1221,5,-1.0766541518594488
1231,5,-1.346207062448352
1241,5,-0.8279350590861392
1251,5,-1.03558567201824
1261,5,-0.9692119785263256
1271,5,-0.8133424669378426
1281,5,-1.0723271751808094
1291,5,1.2039466908953862
1301,5,0.015160220434712922
1311,5,-0.06067831968539145
1321,5,1.0492321112772884
1331,5,-0.20600600914765924
1341,5,1.204370942231751
1351,5,1.8049555922200278
1361,5,2.682933025249465
1371,5,2.3396327263757697
1381,5,2.0323142333323583
1391,5,0.9015883016774744
1401,5,0.43474489186759707
1411,5,1.4696620342689204
1421,5,0.41679522359239657
1431,5,1.0496381063450329
1441,5,-0.7078477380398529
1451,5,0.47393966149720573
1461,5,-0.08357105232003198
1471,5,-1.1511086676891238
1481,5,-0.6918179085399658
1491,5,-1.3141905459762537
1501,5,-1.1374677826580977
1511,5,-1.993873254916737
1521,5,-1.138984172407258
1531,5,-1.1612903705430258
1541,5,-1.1796994039766686
1,6,-0.15922107915577882
11,6,-0.15922107915577882
21,6,-0.15922107915577882
31,6,-0.15922107915577882
41,6,-0.15922107915577882
51,6,-0.15922107915577882
61,6,-0.15922107915577882
71,6,-0.15922107915577882
81,6,-0.15922107915577882
91,6,-0.3858217497646037
101,6,-0.14036063451822775
111,6,0.10510048072814818
121,6,-0.12150018988067673
131,6,-0.36696130512705266
141,6,-0.6124224203734286
151,6,-0.34803202674994854
161,6,-0.555737835851446
171,6,-0.9555803519517257
181,6,-0.08206113774141656
191,6,-0.262045474398227
201,6,-1.293338720791635
211,6,-0.15340277291767082
221,6,0.40562249094563707
231,6,0.3441434433973297
241,6,0.3457158266273208
251,6,-0.7218384968366679
261,6,-0.7883137735370305
271,6,1.619782174138586
281,6,-0.7187625655694648
291,6,1.4582392704627747
301,6,0.7169401836963443
311,6,-0.842851279354613
321,6,-0.3701940241112355
331,6,0.15730690482108683
341,6,1.0441213918553822
351,6,0.19950217592350458
361,6,-0.7065707819963363
371,6,-0.0411556486294801
381,6,0.328562300737306
391,6,1.5306731824170752
401,6,0.7089370950962708
411,6,-0.33256623369810373
421,6,-1.3953999593740052
431,6,-1.497077559383377
441,6,-0.6092416075047933
451,6,0.36041682509348955
461,6,-0.710268608812513
471,6,-0.6506525834000437
481,6,1.1691128549894214
491,6,-0.5471772577752402
501,6,1.1849231580858983
511,6,2.179243864733537
521,6,1.6119378003287097
531,6,1.2646593891334201
541,6,1.8227262191101354
551,6,0.6538442452072148
561,6,0.5507347359779424
571,6,1.2613994407082423
581,6,-0.9092578965977285
591,6,0.4704889660966161
601,6,-0.9775712645399952
611,6,-0.7006989118937418
621,6,-0.8889458786108214
631,6,-0.5291322219298118
641,6,0.018276631581244943
651,6,0.7359033580978921
661,6,-0.6239061983566082
671,6,-0.16501196190001835
681,6,-0.09863071685118041
691,6,-0.5146741781634473
701,6,-2.5266052160431562
711,6,-1.5027388367366998
721,6,-1.1209513515547207
731,6,-0.8636243207458911
741,6,-0.35502874774374166
751,6,0.4483420921312087
761,6,0.14250929688933836
771,6,0.4443993413580342
781,6,0.3870738173548349
791,6,0.22649817200740593
801,6,0.4986215399871782
811,6,0.13953962155680036
821,6,-0.6332096961148286
831,6,-0.31875390578031315
841,6,0.7031932304910051
851,6,-0.10328016238046907
861,6,0.3763214613930996
871,6,0.5653893367411863
881,6,0.7465973538829338
891,6,2.4853895398039327
901,6,1.2028298239192914
911,6,0.7376898336612301
921,6,0.6494598687171207
931,6,0.17269777862446836
941,6,-0.11341127172712599
951,6,-2.385013967839094
961,6,-1.5544584896054303
971,6,-0.47792993552192503
981,6,-0.6747151892708986
991,6,0.2546171858245703
1001,6,-0.00530471134080755
1011,6,-1.192173454783094
1021,6,0.4423071189663349
1031,6,0.38638129465369797
1041,6,0.8533362768682493
1051,6,0.6272968831203612
1061,6,0.8988849062488038
1071,6,0.4662724630406606
1081,6,2.723384216202454
1091,6,1.9762187482634015
1101,6,0.8035479226838987
1111,6,0.6525600934827327
1121,6,0.01600464726397796
1131,6,1.210193877597404
1141,6,0.5842294553706839
1151,6,-1.4888119494383387
1161,6,-0.2372682739672746
1171,6,-1.7563226645651224
1181,6,-1.9027214777525396
1191,6,0.9618715741877957
1201,6,0.8615639954026578
1211,6,-0.20162639251613354
1221,6,0.0640037222392824
1231,6,0.454471075510655
1241,6,0.7092494158734687
1251,6,1.8119416453941322
1261,6,1.8096814805126362
1271,6,-0.843553818356271
1281,6,-0.35433848965297593
1291,6,-1.390804050223049
1301,6,-0.6310319240326299
1311,6,-0.21047865749916458
1321,6,-1.4338991744634493
1331,6,-1.065133311493587
1341,6,-1.4310794593793483
1351,6,-2.1484775486411913
1361,6,-3.2978798598281527
1371,6,-2.1027804502007936
1381,6,-0.24549790449908115
1391,6,0.9674602159711546
1401,6,0.17320137183951861
1411,6,0.346971627793825
1421,6,-1.0840774902915955
1431,6,-1.3201753725615326
1441,6,-1.1102921267961199
1451,6,-0.12475730737213306
1461,6,0.6281790504689264
1471,6,-0.07607155936612203
1481,6,0.9865058916267669
1491,6,0.7382547201673231
1501,6,0.875617522105714
1511,6,0.7581631853604014
1521,6,1.6546861689120096
1531,6,1.3587671655736486
1541,6,1.1037410243423795
1,7,0.051577178110497134
11,7,0.051577178110497134
21,7,0.051577178110497134
31,7,0.051577178110497134
41,7,0.051577178110497134
51,7,0.051577178110497134
61,7,0.051577178110497134
71,7,0.051577178110497134
81,7,0.051577178110497134
91,7,0.2819019243015501
101,7,0.03240051035355316
111,7,-0.2171009035944437
121,7,0.512226670492603
131,7,0.3778876296401325
141,7,0.24354858878766214
151,7,0.6657765012866382
161,7,0.493050002735659
171,7,0.7353240533700596
181,7,0.6416725994110687
191,7,0.06284467326053203
201,7,-1.478639558268616
211,7,-0.8553726319376846
221,7,-0.4176765436887166
231,7,-0.48030894339804786
241,7,-0.1892390759463869
251,7,0.9412001991348794
261,7,0.0749636135050249
271,7,-0.8162609128381725
281,7,-0.35271239749213157
291,7,0.2623196742855598
301,7,-0.05405946637045977
311,7,0.8325515202290897
321,7,-1.1150342390262309
331,7,-1.7245352378563035
341,7,2.171405350511172
351,7,-0.7291038743537721
361,7,0.547956200102535
371,7,0.8527703332261928
381,7,-0.47898179799333984
391,7,-1.7248857377983497
401,7,-0.6771846493791638
411,7,0.9564784109685499
421,7,-1.0395737992954937
431,7,-0.42053819913801416
441,7,0.4378851014600773
451,7,0.1456061156870946
461,7,-0.7869207507436895
471,7,-0.4234964387202463
481,7,-1.1395444356836943
491,7,-0.2200225238232217
501,7,-1.4473581436422003
511,7,-1.0728582120419938
521,7,-1.7503303211845607
531,7,-0.9675370181078469
541,7,-2.048034044377562
551,7,-0.7276109288596497
561,7,0.4095597378493398
571,7,-1.5193526786977885
581,7,-1.3401228854799143
591,7,-0.21743457677705874
601,7,0.21642340783513667
611,7,0.26903496354956813
621,7,0.27421228614291027
631,7,0.7803169622304531
641,7,0.17882972374928247
651,7,-0.6227416032854375
661,7,-0.3240617730868836
671,7,0.6599045469827142
681,7,0.002107931208317371
691,7,0.3969190220533102
701,7,0.8429789062698324
711,7,1.7829266230693948
721,7,1.7503337128055514
731,7,0.6890019394138034
741,7,0.7463175553735781
751,7,0.4027880528417219
761,7,-0.06692026383826388
771,7,-0.22742299354637113
781,7,-0.624076065537077
791,7,-0.8108574613349966
801,7,-0.7754975760856112
811,7,0.3271599105523713
821,7,0.5942089126597678
831,7,0.4853571769116254
841,7,-1.0228682099488033
851,7,-0.7745219692195081
861,7,-0.9233182121483365
